date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,camp_management_other,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,idp_tertiary_left_other,unacc_minors,separated_children,female_hh,child_hh,phys_disabled,mental_disabled,vuln_hh_location,friction_host,friction_site,eviction_notice,cfs_onsite,security_concerns,security_risks,free_movt_men,free_movt_women,free_movt_boys,free_movt_girls,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,shelter_types_other,shelter_number,electricity,shelter_support,shelter_support_types,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,nfi_market_safe,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,female_staff,health_birth,impediments_women,types_impediments,types_impediments_other,impediments_othergroups,health_issues,health_issues_other,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,school_type_other,nutrition_avail,nutrition_dist,nutrition_service,nutrition_service_other,info_sources,info_sources_other,info_needs,info_needs_other,info_sufficient,complaints_mechanism,primary_language,secondary_languages,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs
43003,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Wadajir (Alanley),urban,spontaneous_site,70,420,no, , , , , , , , , , ,186,50,96,56,32,0,0,70,0,0,22,no,yes,no,no,42377,42740,un_agency, ,WFP,none,yes,community_leader elders,no,no,private, ,host, ,formal,community,verbal,no, ,yes,no_rent, ,no, ,no, , , , , , , , , , ,3,36, ,8,5,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_army,no,no,buul,,62,no,no, , ,yes,no,no, , ,yes,50,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,5,5,weekly,none, , ,yes,20,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42743,cholera_awd, ,yes,20,primary secondary quranic, ,yes,30,tsfp, ,religious_leader community_leader, ,food health contact_aid shelter, ,no,no,somali_standard,somali_maay,-0.366689065,42.53468347,yes,yes
43003,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Camp Joore,urban,spontaneous_site,63,370,no, , , , , , , , , , ,135,80,70,50,35,63,0,0,0,0,0,yes,no,no,yes,42736,42736,community_leader, , ,womens elder_meeting, ,committees community_leader,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_juba,conflict_surrounding threats drought, , , , , , , , ,8,20, ,12,1,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,63,no,no, , ,no,no,yes,30,no,yes,120,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,30,market,no, , ,no, , , , ,cholera_awd polio, ,yes,42742,malaria, ,no, , , ,no, , , ,community_leader radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.370543416,42.52474507,yes,yes
43003,community_leader, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Al amin,urban,spontaneous_site,60,360,no, , , , , , , , , , ,120,60,100,35,45,60,0,0,0,0,0,yes,no,no,no,42742,42743,local_authority, , ,residents elder_meeting,no,committees community_leader,no,no,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_other drought, , , , , , , , ,5, , ,1,1,no,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan,no,no,buul,,70,no,no, , ,no,no,yes,30,yes,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,30,market,no, , ,no, , , , ,malaria, ,yes,42743,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter, ,no,yes,somali_maay,somali_standard,-0.348229504,42.53983318,yes,yes
43003,community_leader, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Sakuye,urban,spontaneous_site,60,360,no, , , , , , , , , , ,120,80,100,25,35,55,0,0,5,0,0,yes,no,no,no,40187,40917,local_authority, , ,residents elder_meeting,no,committees community_leader elders,no,no,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no,lower_juba,conflict_other drought, , , , , , , , , , ,20,5, ,no,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan, ,no,buul,,70,no,no, , ,no,no,yes,30,yes,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,30,market,no, , ,no, , , , ,cholera_awd malaria, ,yes,42741,cholera_awd, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter, ,no,yes,somali_standard,somali_maay,-0.349077651,42.54263448,yes,yes
43001,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Indhabadan,urban,spontaneous_site,85,420,no, , , , , , , , , , ,155,44,176,17,28,0,0,85,0,0,31,yes,no,no,no,42736,42738,no_management, , ,none,yes,community_leader elders,yes,no,private, ,host, ,formal,community,verbal,no, ,yes,no_rent, ,no, ,no, , , , , , , , , , ,18,49,5,8,5,yes,no,no,no,yes,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,85,no,no, , ,no,no,yes,35,yes,yes,120,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,15,4,weekly,none, , ,yes,20,market,yes,25,yes,yes,no, , ,no,cholera_awd, ,yes,42741,cholera_awd, ,no, , , ,no, , , ,friends_family religious_leader, ,health contact_aid water shelter, ,no,no,somali_standard,somali_maay,-0.356099941,42.53301331,yes,yes
43003,community_leader, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Kulmiye,urban,spontaneous_site,80,480,no, , , , , , , , , , ,180,80,150,30,40,80,0,0,0,0,0,no,no,yes,yes,42743,42744,local_authority, , ,residents womens, ,committees elders,no,no,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought, , , , , , , , , ,20, ,15,1,no,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,clan, ,no,buul,,90,no,no, , ,no,no,yes,60,yes,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,60,market,no, , ,no, , , , ,none, ,yes,42744,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter, ,no,yes,somali_maay,somali_standard,-0.343028381,42.54091269,yes,yes
43005,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Gumeyni,urban,spontaneous_site,84,420,no, , , , , , , , , , ,246,56,85,20,13,84,0,0,0,0,0,yes,no,no,no,42006,42738,community_leader, , ,elder_meeting,no,committees community_leader,no,no,private, ,host, ,informal,community, ,no, ,yes,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought, ,middle_juba,conflict_surrounding drought, , , , , ,7,6, ,4, ,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,100,no,no, , ,no,no,yes,30,yes,yes,480,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,30,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42744,cholera_awd, ,no, , , ,no, , , ,radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.36681868,42.5513945,yes,yes
43004,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Shamow,urban,spontaneous_site,133,532,no, , , , , , , , , , ,282,56,142,32,20,0,0,133,0,0,12,yes,no,no,no,33420,34394,no_management, , ,residents,no,other,no,no,local_authority, , , ,formal,community,verbal,no, ,no,no_rent, ,no, ,no, , , , , , , , , , , ,46, ,8,7,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,clan, ,no,cgi,,112,yes,no, , ,yes,no,yes,20,yes,no, ,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,50,7,never,none, , ,no, ,market,no, ,,yes, , , , ,malaria, ,no,42491,malaria, ,no, , , ,no, , , ,religious_leader community_leader, ,missing_persons health water shelter, ,no,no,somali_standard,somali_maay,-0.363458973,42.55187026,yes,yes
43005,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Baraka,urban,spontaneous_site,110,560,no, , , , , , , , , , ,240,56,126,60,78,110,0,0,0,0,4,no,no,no,no,41278,42375,no_management, , ,elder_meeting,yes,community_leader elders,no,no,private, ,host, ,formal,community,verbal,yes,43374,yes,cash, ,no, ,no,lower_juba,conflict_surrounding drought, ,middle_juba,conflict_surrounding drought, , , , , ,16,3, ,2,1,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul cgi,,130,no,no, , ,no,no,no, , ,yes,480,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,6,never,none, , ,yes,20,market,no, , ,yes, , , , ,malaria, ,no,42377,malaria, ,no, , , ,no, , , ,religious_leader radio, ,food water shelter, ,no,no,somali_standard,somali_maay,-0.366541444,42.54721038,yes,yes
43005,community_leader, ,no,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,lakuley,urban,spontaneous_site,120,720,no, , , , , , , , , , ,300,150,180,40,50,120,0,0,0,0,0,no,no,yes,yes,42744,42744,local_authority, , ,residents,no,committees,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_juba,conflict_surrounding, ,middle_juba,conflict_community, , , , , , ,25, ,4, ,no,no,no,no,no,eviction, ,yes,yes,yes,yes,no,no,clan, ,no,buul,,130,no,no, , ,no,no,yes,30,yes,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,30,market,no, , ,no, , , , ,none, ,no,42744,other,Fever,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water shelter, ,no,yes,somali_standard,somali_maay,-0.363796107,42.52801664,yes,yes
43002,community_leader, ,no,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Z Three,peri_urban,planned_site,120,720,no, , , , , , , , , , ,280,130,180,60,70,50,0,0,70,0,0,no,no,no,yes,42741,42742,local_authority, , ,residents elder_meeting,yes,committees elders,no,no,federal_govt, , , ,formal,community,written,no, ,yes,no_rent, ,no, ,no,lower_juba,drought, , , , , , , , , ,50, ,15,3,no,no,no,no,no,none, ,yes,yes,yes,yes,yes,yes,clan, ,no,mud_adobe cgi,,136,yes,no, , ,no,no,no, , ,yes,60,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,no, ,market,no, , ,no, , , , ,malaria, ,yes,42743,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health contact_aid water, ,no,yes,somali_standard,somali_maay mushunguli,-0.342156117,42.52881479,yes,yes
43004,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Geldon,urban,planned_site,200,520,no, , , , , , , , , , ,286,56,123,40,15,0,0,200,0,0,19,no,no,no,no,33247,40183,no_management, , ,residents,yes,community_leader elders,no,no,private, ,host, ,formal,community,verbal,no, ,yes,no_rent, ,no, ,no, , , , , , , , , , , ,56, ,15,3,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police, ,no,mud_adobe cgi,,136,no,yes,permanent nfis, ,yes,no,no, , ,no, ,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,6,weekly,none, , ,yes,35,market,yes,25,yes,yes,no, , ,no,cholera_awd malaria, ,no,42011,malaria, ,no, , , ,no, , , ,religious_leader community_leader, ,contact_aid water shelter, ,no,no,somali_standard,somali_maay,-0.363736746,42.55052044,yes,yes
43002,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Feersagaro,urban,spontaneous_site,155,775,no, , , , , , , , , , ,460,100,120,50,45,155,0,0,0,0,0,yes,no,no,no,42737,42738,community_leader, , ,womens elder_meeting, ,committees community_leader,no,no,local_authority, , , ,formal,community,written,yes,44228,yes,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought, ,middle_shabelle,conflict_community drought, , , , , ,6,15, ,10, ,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,155,no,yes,emergency, ,no,no,yes,40,yes,yes,240,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,20,3,weekly,none, , ,yes,40,market,no, , ,no, , , , ,cholera_awd malaria, ,yes,42739,cholera_awd, ,no, , , ,no, , , ,community_leader radio, ,food water shelter, ,no,no,somali_standard,somali_maay,-0.363592147,42.52517354,yes,yes
43002,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Jaberti 2,urban,spontaneous_site,112,560,no, , , , , , , , , , ,200,60,150,100,50,112,0,0,0,0,45,yes,no,no,yes,41278,41648,community_leader, , ,womens wash, ,committees community_leader elders,yes,no,local_authority, , , ,formal,community,written,yes,43435,yes,no_rent, ,no, ,no,lower_juba,conflict_surrounding threats drought, ,middle_juba,conflict_surrounding drought no_livelihoods, ,bay,conflict_surrounding drought no_livelihoods, , ,4,80, ,5,3,yes,yes,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul cgi,,180,no,no, , ,no,no,yes,30,yes,yes,90,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,20,3,weekly,none, , ,yes,30,market,no, , ,no, , , , ,cholera_awd malaria, ,yes,42742,malaria, ,no, , , ,no, , , ,community_leader radio, ,water shelter, ,no,no,somali_standard,somali_maay,-0.360844926,42.52828356,yes,yes
43004,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Kaam khere,urban,spontaneous_site,163,815,no, , , , , , , , , , ,250,125,215,100,125,163,0,0,0,0,0,yes,no,yes,no,42742,42743,community_leader, , ,none,no,committees community_leader,no,no,private, ,host, ,formal,community,written,no, ,no,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought no_livelihoods, ,middle_juba,conflict_surrounding drought, , , , , ,50,60, ,20,10,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,200,no,no, , ,no,no,yes,15,yes,yes,240,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,15,3,weekly,none, , ,yes,15,market,no, , ,no, , , , ,malaria, ,yes,42744,malaria, ,no, , , ,no, , , ,radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.367331436,42.55123233,yes,yes
43003,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Saatu,urban,spontaneous_site,220,820,no, , , , , , , , , , ,350,86,256,110,18,0,0,220,0,0,25,no,no,no,no,42737,42739,no_management, , ,residents,yes,community_leader elders,no,no,private, ,host, ,formal,community,verbal,no, ,yes,no_rent, ,no, ,no, , , , , , , , , , ,23,112, ,7,8,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,210,no,no, , ,no,no,yes,20,yes,no, ,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,5,weekly,none, , ,yes,50,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42742,malaria, ,no, , , ,no, , , ,religious_leader community_leader, ,contact_aid water shelter, ,no,no,somali_standard,somali_maay,-0.349488555,42.53231564,yes,yes
43005,community_leader, ,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Wadajir (Bar aleen),urban,spontaneous_site,200,650,no, , , , , , , , , , ,258,56,167,89,80,0,0,200,0,0,0,yes,no,yes,no,41649,42009,no_management, , ,elder_meeting,no,elders,no,no,none, , , , , , , , ,yes,no_rent, ,no, ,no, , , , , , , , , , ,2,28, ,2,1,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul cgi,,220,no,no, , ,yes,no,no, , ,yes,30,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,90,5,never,none, , ,yes,90,market,no, , ,yes, , , , ,malaria, ,no,42742,malaria, ,no, , , ,no, , , ,religious_leader aid_worker, ,food water shelter, ,no,no,somali_standard,somali_maay,-0.392379073,42.48983629,yes,yes
43004,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Taleex,urban,spontaneous_site,200,1000,no, , , , , , , , , , ,400,200,200,100,100,200,0,0,0,0,60,yes,no,no,no,42740,42741,community_leader, , ,none,no,committees community_leader,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought, ,middle_juba,conflict_surrounding drought, , , , , ,20,25, ,20,10,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul,,220,no,no, , ,no,no,yes,40,yes,yes,240,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,30,7,weekly,none, , ,yes,40,market,no, , ,no, , , , ,cholera_awd, ,yes,42743,cholera_awd, ,no, , , ,no, , , ,radio, ,food water shelter, ,no,no,somali_standard,somali_maay,-0.366498573,42.55126839,yes,yes
43002,community_leader camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Jabirti 1,urban,spontaneous_site,140,700,no, , , , , , , , , , ,300,100,150,50,100,140,0,0,0,0,10,no,no,no,yes,40911,41283,community_leader, , ,womens wash, ,committees community_leader,yes,no,private, ,host, ,formal,community,written,yes,43435,yes,no_rent, ,no, ,no,lower_juba,conflict_surrounding drought no_livelihoods, ,middle_juba,conflict_surrounding drought no_livelihoods, ,bay,conflict_community threats drought, , ,7,60, ,6, ,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,nat_police,no,no,buul cgi,,240,no,no, , ,yes,no,yes,30,yes,yes,90,0,0,0,0, , , , , , ,no,no,no, , , , , , , , , ,20,3,weekly,none, , ,yes,30,market,no, , ,no, , , , ,cholera_awd malaria, ,yes,42740,malaria, ,no, , , ,no, , , ,community_leader radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.361451856,42.52825606,yes,yes
43002,camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Z2,peri_urban,planned_site,125,750,no, , , , , , , , , , ,300,100,150,80,120,125,0,0,0,0,10,yes,no,yes,no,42739,42740,un_agency, ,IOM,residents,yes,committees elders,no,no,federal_govt, , , ,formal,family,written,no, ,yes,no_rent, ,no, ,no,middle_juba,conflict_other drought no_livelihoods, , , , , , , ,2,7,5,6,4,1,no,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,nat_police,no,no,cgi,,125,no,yes,permanent, ,yes,no,yes,60,yes,yes,20,0,0,40,0, , ,40, ,no,yes,no,yes,yes,yes, , , , , , ,kiosk, ,20,3,weekly,inkind,less_frequent,42998,yes,40,market,yes,10,yes,yes,no, , ,no,malaria, ,no,42744,malaria, ,no, , , ,no, , , ,friends_family radio, ,food health water shelter market_prices, ,no,no,somali_standard,somali_maay,-0.340209248,42.52678048,yes,yes
43002,gatekeeper, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Sagal,urban,spontaneous_site,65,130,no, , , , , , , , , , ,50,10,40,10,20,65,0,0,0,0,0,no,yes,no,no,41646,42014,residents, , ,wash health education,no,community_leader,no,no,local_authority, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_juba,drought no_livelihoods, ,middle_juba,drought no_livelihoods no_services, ,lower_shabelle,drought no_livelihoods no_services, , ,3, , , , ,no,no,no,no,no,none, ,yes,yes,yes,yes,yes,no,informal_sec,no,no,buul tent,,65,no,no, , ,yes,no,no, , ,yes,30,0,0,20,0, , ,20, ,no,yes,no,yes,yes,yes, , , , , , ,protected_well_hpump, ,5,7,daily,inkind,monthly,42962,yes,5,market,yes,60,yes,yes,no, , ,no,cholera_awd, ,yes,42740,cholera_awd, ,yes,20,primary quranic, ,yes,20,sc tsfp bsfp, ,friends_family radio, ,food shelter, ,no,no,somali_standard,somali_benaadir,-0.340877983,42.56104295,yes,yes
43001,community_leader elder, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Lafoole c,urban,spontaneous_site,75,475,no, , , , , , , , , , ,170,100,120,40,45,60,0,7,8,0,15,yes,no,no,no,42014,42378,no_management, , ,residents womens elder_meeting wash health education, ,committees community_leader local_government elders,no,no,private, ,business, ,informal,community, ,no, ,dnk,no_rent, ,yes,42740,no,lower_juba,conflict_surrounding threats floods drought, ,middle_juba,conflict_surrounding threats floods drought, , , , , ,4,12,3,1,1,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,no,no,buul tent cgi,,120,no,no, , ,yes,no,yes,10,yes,yes,120,0,0,14,0, , ,11, ,yes,yes,no,no,yes,yes, , , , , , ,protected_well_hpump protected_well_nopump, ,5,7,weekly,inkind,less_frequent,42994,yes,5,market,yes,3,yes,no,no, , ,no,cholera_awd malaria, ,yes,42742,cholera_awd, ,yes,5,quranic, ,yes,3,otp tsfp bsfp iycf, ,friends_family community_leader radio, ,health security water shelter, ,no,no,somali_maay,none,-0.340391663,42.56290067,yes,yes
43001,community_leader, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Wamo 1,urban,spontaneous_site,130,350,no, , , , , , , , , , ,130,20,70,50,80,130,0,0,0,0,0,no,no,no,no,42009,42011,residents, , ,elder_meeting wash,yes,committees community_leader elders,no,no,local_authority, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_juba,conflict_community drought no_livelihoods, ,middle_juba,conflict_community drought no_livelihoods, ,lower_shabelle,conflict_community drought no_livelihoods, ,1, ,30, ,2,1,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,no,no,buul tent cgi,,150,yes,no, , ,yes,no,yes,15,yes,yes,55,0,0,13,0, , ,13, ,no,yes,yes,yes,yes,yes, , , , , , ,protected_well_nopump, ,5,7,daily,inkind,monthly,42814,yes,20,market,yes,20,yes,yes,no, , ,no,cholera_awd, ,yes,42742,cholera_awd, ,yes,20,primary quranic, ,yes,20,sc, ,friends_family radio, ,food, ,no,no,somali_standard,mushunguli somali_sign,-0.341266756,42.56297203,yes,yes
43003,camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Manamoofo,urban,spontaneous_site,86,516,no, , , , , , , , , , ,200,100,120,40,56,86,0,0,0,0,4,yes,no,no,no,39084,39084,no_management, , ,residents elder_meeting,yes,committees local_government,no,no,private, ,diaspora, ,none, , , , ,no,no_rent, ,yes,42740,no,lower_juba,conflict_other drought no_livelihoods, , , , , , , , ,2,10, ,4,2,yes,no,yes,yes,no,eviction, ,yes,yes,yes,yes,no,no,nat_police,no,no,wattle_daub,,120,no,yes,transitional, ,yes,no,yes,20,yes,yes,60,0,0,6,0, , ,6, ,no,no,no,no,yes,yes, , , , , , ,kiosk, ,60,3,weekly,inkind,less_frequent,41146,yes,40,market,no, , ,yes, , , , ,cholera_awd malaria, ,yes,42738,malaria, ,yes,10,primary quranic, ,no, , , ,friends_family radio, ,food water shelter, ,no,no,somali_standard,somali_maay,-0.358014922,42.54376624,yes,yes
43004,camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Harac,urban,spontaneous_site,45,250,no, , , , , , , , , , ,100,40,70,10,30,45,0,0,0,0,3,yes,no,no,no,38353,38354,no_management, , ,residents,yes,committees elders,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_juba,floods drought no_livelihoods, , , , , , , , , ,1,3,2, ,no,no,no,yes,no,eviction, ,yes,yes,yes,yes,no,no,none, ,no,buul,,60,no,no, , ,no,no,yes,20,yes,yes,60,0,0,3,0, , ,3, ,no,no,no,yes,yes,yes, , , , , , ,kiosk, ,20,3,weekly,inkind,less_frequent,41146,yes,20,market,yes,30,yes,yes,no, , ,no,cholera_awd malaria, ,yes,42740,malaria, ,yes,20,primary quranic, ,no, , , ,friends_family radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.355245572,42.53577143,yes,yes
43005,camp_manager, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Awliya,urban,spontaneous_site,80,110,no, , , , , , , , , , ,40,15,30,10,15,80,0,0,0,0,6,yes,no,no,no,42739,42740,no_management, , ,residents,yes,committees,no,no,private, ,host, ,informal,community, ,yes,44197,no,no_rent, ,no, ,yes,lower_juba,conflict_other drought no_livelihoods, , , , , , , , ,2,5,1,5,2,no,no,no,no,no,none, ,yes,yes,yes,yes,no,no,none,no,no,buul,,95,no,no, , ,no,no,yes,20,yes,yes,30,0,0,0,0, , , , , , ,no,no,yes,yes, , , , , , ,kiosk, ,20,3,weekly,inkind,less_frequent,42906,yes,20,market,yes,10,yes,yes,no, , ,no,cholera_awd malaria, ,no,42740,malaria, ,yes,5,primary quranic, ,no, , , ,friends_family radio, ,food health water shelter, ,no,no,somali_standard,somali_maay,-0.361805179,42.53163452,yes,yes
43004,community_leader, ,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Badar,urban,spontaneous_site,93,200,no, , , , , , , , , , ,120,15,20,20,25,80,0,0,13,0,0,yes,no,no,no,42739,42743,residents, , ,elder_meeting wash education,no,local_government elders,no,no,private, ,host, ,informal,community, ,no, ,no,no_rent, ,yes,42742,no,lower_juba,drought no_livelihoods no_services, ,middle_juba,drought no_livelihoods no_services, , , , ,5,25,30, ,10,2,yes,no,no,no,no,none, ,yes,yes,yes,yes,no,no,informal_sec,no,no,buul tent,,100,no,no, , ,no,no,yes,60,yes,yes,120,0,0,0,0, , , , , , ,no,yes,yes,yes, , , , , , ,kiosk, ,10,5,weekly,inkind,less_frequent,42993,yes,15,market,no, , ,no, , , , ,none, ,yes,42742,cholera_awd, ,yes,5,primary secondary quranic, ,no, , , ,friends_family religious_leader radio, ,health contact_aid water shelter, ,no,no,somali_standard,somali_benaadir somali_maay,-0.341992111,42.54457898,yes,yes
